"name"	"classification"	"processCreated"	"pid"	"exitCode"	"runtimeMs"	"workingDirectory"	"command"	"screenshotCount"	"screenshots"	"bootstrapLogs"	"stdout"	"stderr"
"DX12_three_a090_020_040_perm102_mode5_front"	"APP_EXITED_ZERO_CAPTURED"	"True"	"175616"	"unreported"	"1735"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency\15_Transparency.exe --d3d12 --transparency-mode=5 --avboit-auto-capture --avboit-capture-hide-ui --avboit-capture-frame=60 --avboit-fixed-delta=0.0166666667 --avboit-random-seed=1337 --avboit-output-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic --avboit-commit-sha=fd47644c --avboit-test-scene=three_layer --avboit-test-case=three_a090_020_040 --avboit-submit-order=perm102 --avboit-transmittance-direction=front --avboit-bootstrap-log-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap"	"1"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_Mode5_1920x1080_Debug0_Dirfront_Mul1.0_Frame60_fd47644c_Scenethree_layer_Casethree_a090_020_040_Orderperm102_Layerall.png"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap\avboit_bootstrap_20260628T134543_175616.log"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_three_a090_020_040_perm102_mode5_front.stdout.txt"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_three_a090_020_040_perm102_mode5_front.stderr.txt"
"DX12_three_a090_020_040_perm120_mode5_legacy"	"APP_EXITED_ZERO_CAPTURED"	"True"	"177076"	"unreported"	"1774"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency\15_Transparency.exe --d3d12 --transparency-mode=5 --avboit-auto-capture --avboit-capture-hide-ui --avboit-capture-frame=60 --avboit-fixed-delta=0.0166666667 --avboit-random-seed=1337 --avboit-output-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic --avboit-commit-sha=fd47644c --avboit-test-scene=three_layer --avboit-test-case=three_a090_020_040 --avboit-submit-order=perm120 --avboit-transmittance-direction=legacy --avboit-bootstrap-log-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap"	"1"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_Mode5_1920x1080_Debug0_Dirlegacy_Mul1.0_Frame60_fd47644c_Scenethree_layer_Casethree_a090_020_040_Orderperm120_Layerall.png"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap\avboit_bootstrap_20260628T134545_177076.log"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_three_a090_020_040_perm120_mode5_legacy.stdout.txt"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_three_a090_020_040_perm120_mode5_legacy.stderr.txt"
"DX12_three_a090_020_040_perm120_mode5_front"	"APP_EXITED_ZERO_CAPTURED"	"True"	"173672"	"unreported"	"1771"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency\15_Transparency.exe --d3d12 --transparency-mode=5 --avboit-auto-capture --avboit-capture-hide-ui --avboit-capture-frame=60 --avboit-fixed-delta=0.0166666667 --avboit-random-seed=1337 --avboit-output-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic --avboit-commit-sha=fd47644c --avboit-test-scene=three_layer --avboit-test-case=three_a090_020_040 --avboit-submit-order=perm120 --avboit-transmittance-direction=front --avboit-bootstrap-log-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap"	"1"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_Mode5_1920x1080_Debug0_Dirfront_Mul1.0_Frame60_fd47644c_Scenethree_layer_Casethree_a090_020_040_Orderperm120_Layerall.png"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap\avboit_bootstrap_20260628T134547_173672.log"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_three_a090_020_040_perm120_mode5_front.stdout.txt"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_three_a090_020_040_perm120_mode5_front.stderr.txt"
"DX12_three_a090_020_040_perm201_mode5_legacy"	"APP_EXITED_ZERO_CAPTURED"	"True"	"173708"	"unreported"	"1740"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency\15_Transparency.exe --d3d12 --transparency-mode=5 --avboit-auto-capture --avboit-capture-hide-ui --avboit-capture-frame=60 --avboit-fixed-delta=0.0166666667 --avboit-random-seed=1337 --avboit-output-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic --avboit-commit-sha=fd47644c --avboit-test-scene=three_layer --avboit-test-case=three_a090_020_040 --avboit-submit-order=perm201 --avboit-transmittance-direction=legacy --avboit-bootstrap-log-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap"	"1"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_Mode5_1920x1080_Debug0_Dirlegacy_Mul1.0_Frame60_fd47644c_Scenethree_layer_Casethree_a090_020_040_Orderperm201_Layerall.png"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap\avboit_bootstrap_20260628T134549_173708.log"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_three_a090_020_040_perm201_mode5_legacy.stdout.txt"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_three_a090_020_040_perm201_mode5_legacy.stderr.txt"
"DX12_three_a090_020_040_perm201_mode5_front"	"APP_EXITED_ZERO_CAPTURED"	"True"	"175180"	"unreported"	"1764"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency\15_Transparency.exe --d3d12 --transparency-mode=5 --avboit-auto-capture --avboit-capture-hide-ui --avboit-capture-frame=60 --avboit-fixed-delta=0.0166666667 --avboit-random-seed=1337 --avboit-output-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic --avboit-commit-sha=fd47644c --avboit-test-scene=three_layer --avboit-test-case=three_a090_020_040 --avboit-submit-order=perm201 --avboit-transmittance-direction=front --avboit-bootstrap-log-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap"	"1"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_Mode5_1920x1080_Debug0_Dirfront_Mul1.0_Frame60_fd47644c_Scenethree_layer_Casethree_a090_020_040_Orderperm201_Layerall.png"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap\avboit_bootstrap_20260628T134550_175180.log"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_three_a090_020_040_perm201_mode5_front.stdout.txt"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_three_a090_020_040_perm201_mode5_front.stderr.txt"
"DX12_three_a090_020_040_perm210_mode5_legacy"	"APP_EXITED_ZERO_CAPTURED"	"True"	"170204"	"unreported"	"1755"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency\15_Transparency.exe --d3d12 --transparency-mode=5 --avboit-auto-capture --avboit-capture-hide-ui --avboit-capture-frame=60 --avboit-fixed-delta=0.0166666667 --avboit-random-seed=1337 --avboit-output-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic --avboit-commit-sha=fd47644c --avboit-test-scene=three_layer --avboit-test-case=three_a090_020_040 --avboit-submit-order=perm210 --avboit-transmittance-direction=legacy --avboit-bootstrap-log-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap"	"1"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_Mode5_1920x1080_Debug0_Dirlegacy_Mul1.0_Frame60_fd47644c_Scenethree_layer_Casethree_a090_020_040_Orderperm210_Layerall.png"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap\avboit_bootstrap_20260628T134552_170204.log"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_three_a090_020_040_perm210_mode5_legacy.stdout.txt"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_three_a090_020_040_perm210_mode5_legacy.stderr.txt"
"DX12_three_a090_020_040_perm210_mode5_front"	"APP_EXITED_ZERO_CAPTURED"	"True"	"173476"	"unreported"	"1787"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency\15_Transparency.exe --d3d12 --transparency-mode=5 --avboit-auto-capture --avboit-capture-hide-ui --avboit-capture-frame=60 --avboit-fixed-delta=0.0166666667 --avboit-random-seed=1337 --avboit-output-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic --avboit-commit-sha=fd47644c --avboit-test-scene=three_layer --avboit-test-case=three_a090_020_040 --avboit-submit-order=perm210 --avboit-transmittance-direction=front --avboit-bootstrap-log-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap"	"1"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_Mode5_1920x1080_Debug0_Dirfront_Mul1.0_Frame60_fd47644c_Scenethree_layer_Casethree_a090_020_040_Orderperm210_Layerall.png"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap\avboit_bootstrap_20260628T134554_173476.log"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_three_a090_020_040_perm210_mode5_front.stdout.txt"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_three_a090_020_040_perm210_mode5_front.stderr.txt"
"DX12_three_a090_020_040_coverage_layerall"	"APP_EXITED_ZERO_CAPTURED"	"True"	"172136"	"unreported"	"1631"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency\15_Transparency.exe --d3d12 --transparency-mode=5 --avboit-debug-view=2 --avboit-auto-capture --avboit-capture-hide-ui --avboit-capture-frame=60 --avboit-fixed-delta=0.0166666667 --avboit-random-seed=1337 --avboit-output-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic --avboit-commit-sha=fd47644c --avboit-test-scene=three_layer --avboit-test-case=three_a090_020_040 --avboit-analytic-layer-filter=all --avboit-bootstrap-log-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap"	"1"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_Mode5_1920x1080_Debug2_Dirlegacy_Mul1.0_Frame60_fd47644c_Scenethree_layer_Casethree_a090_020_040_Ordernormal_Layerall.png"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap\avboit_bootstrap_20260628T134556_172136.log"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_three_a090_020_040_coverage_layerall.stdout.txt"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_three_a090_020_040_coverage_layerall.stderr.txt"
"DX12_three_a090_020_040_coverage_layer0"	"APP_EXITED_ZERO_CAPTURED"	"True"	"154644"	"unreported"	"1640"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency\15_Transparency.exe --d3d12 --transparency-mode=5 --avboit-debug-view=2 --avboit-auto-capture --avboit-capture-hide-ui --avboit-capture-frame=60 --avboit-fixed-delta=0.0166666667 --avboit-random-seed=1337 --avboit-output-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic --avboit-commit-sha=fd47644c --avboit-test-scene=three_layer --avboit-test-case=three_a090_020_040 --avboit-analytic-layer-filter=0 --avboit-bootstrap-log-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap"	"1"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_Mode5_1920x1080_Debug2_Dirlegacy_Mul1.0_Frame60_fd47644c_Scenethree_layer_Casethree_a090_020_040_Ordernormal_Layer0.png"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap\avboit_bootstrap_20260628T134557_154644.log"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_three_a090_020_040_coverage_layer0.stdout.txt"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_three_a090_020_040_coverage_layer0.stderr.txt"
"DX12_three_a090_020_040_coverage_layer1"	"APP_EXITED_ZERO_CAPTURED"	"True"	"174984"	"unreported"	"1649"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency\15_Transparency.exe --d3d12 --transparency-mode=5 --avboit-debug-view=2 --avboit-auto-capture --avboit-capture-hide-ui --avboit-capture-frame=60 --avboit-fixed-delta=0.0166666667 --avboit-random-seed=1337 --avboit-output-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic --avboit-commit-sha=fd47644c --avboit-test-scene=three_layer --avboit-test-case=three_a090_020_040 --avboit-analytic-layer-filter=1 --avboit-bootstrap-log-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap"	"1"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_Mode5_1920x1080_Debug2_Dirlegacy_Mul1.0_Frame60_fd47644c_Scenethree_layer_Casethree_a090_020_040_Ordernormal_Layer1.png"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap\avboit_bootstrap_20260628T134559_174984.log"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_three_a090_020_040_coverage_layer1.stdout.txt"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_three_a090_020_040_coverage_layer1.stderr.txt"
"DX12_three_a090_020_040_coverage_layer2"	"APP_EXITED_ZERO_CAPTURED"	"True"	"176056"	"unreported"	"1683"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency\15_Transparency.exe --d3d12 --transparency-mode=5 --avboit-debug-view=2 --avboit-auto-capture --avboit-capture-hide-ui --avboit-capture-frame=60 --avboit-fixed-delta=0.0166666667 --avboit-random-seed=1337 --avboit-output-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic --avboit-commit-sha=fd47644c --avboit-test-scene=three_layer --avboit-test-case=three_a090_020_040 --avboit-analytic-layer-filter=2 --avboit-bootstrap-log-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap"	"1"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_Mode5_1920x1080_Debug2_Dirlegacy_Mul1.0_Frame60_fd47644c_Scenethree_layer_Casethree_a090_020_040_Ordernormal_Layer2.png"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap\avboit_bootstrap_20260628T134601_176056.log"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_three_a090_020_040_coverage_layer2.stdout.txt"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_three_a090_020_040_coverage_layer2.stderr.txt"
"DX12_same_a050_050_mode0_reference"	"APP_EXITED_ZERO_CAPTURED"	"True"	"178000"	"unreported"	"1779"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency\15_Transparency.exe --d3d12 --transparency-mode=0 --avboit-auto-capture --avboit-capture-hide-ui --avboit-capture-frame=60 --avboit-fixed-delta=0.0166666667 --avboit-random-seed=1337 --avboit-output-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic --avboit-commit-sha=fd47644c --avboit-test-scene=same_slice --avboit-test-case=same_a050_050 --avboit-submit-order=normal --avboit-bootstrap-log-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap"	"1"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_Mode0_1920x1080_Frame60_fd47644c_Scenesame_slice_Casesame_a050_050_Ordernormal_Layerall.png"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap\avboit_bootstrap_20260628T134602_178000.log"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_same_a050_050_mode0_reference.stdout.txt"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_same_a050_050_mode0_reference.stderr.txt"
"DX12_same_a050_050_normal_mode5_legacy"	"APP_EXITED_ZERO_CAPTURED"	"True"	"177488"	"unreported"	"1762"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency\15_Transparency.exe --d3d12 --transparency-mode=5 --avboit-auto-capture --avboit-capture-hide-ui --avboit-capture-frame=60 --avboit-fixed-delta=0.0166666667 --avboit-random-seed=1337 --avboit-output-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic --avboit-commit-sha=fd47644c --avboit-test-scene=same_slice --avboit-test-case=same_a050_050 --avboit-submit-order=normal --avboit-transmittance-direction=legacy --avboit-bootstrap-log-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap"	"1"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_Mode5_1920x1080_Debug0_Dirlegacy_Mul1.0_Frame60_fd47644c_Scenesame_slice_Casesame_a050_050_Ordernormal_Layerall.png"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap\avboit_bootstrap_20260628T134604_177488.log"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_same_a050_050_normal_mode5_legacy.stdout.txt"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_same_a050_050_normal_mode5_legacy.stderr.txt"
"DX12_same_a050_050_normal_mode5_front"	"APP_EXITED_ZERO_CAPTURED"	"True"	"176560"	"unreported"	"1769"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency\15_Transparency.exe --d3d12 --transparency-mode=5 --avboit-auto-capture --avboit-capture-hide-ui --avboit-capture-frame=60 --avboit-fixed-delta=0.0166666667 --avboit-random-seed=1337 --avboit-output-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic --avboit-commit-sha=fd47644c --avboit-test-scene=same_slice --avboit-test-case=same_a050_050 --avboit-submit-order=normal --avboit-transmittance-direction=front --avboit-bootstrap-log-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap"	"1"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_Mode5_1920x1080_Debug0_Dirfront_Mul1.0_Frame60_fd47644c_Scenesame_slice_Casesame_a050_050_Ordernormal_Layerall.png"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap\avboit_bootstrap_20260628T134606_176560.log"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_same_a050_050_normal_mode5_front.stdout.txt"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_same_a050_050_normal_mode5_front.stderr.txt"
"DX12_same_a050_050_reverse_mode5_legacy"	"APP_EXITED_ZERO_CAPTURED"	"True"	"173812"	"unreported"	"1749"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency"	"D:\HTC\avboit\The-Forge\Examples_3\Unit_Tests\PC Visual Studio 2019\x64\Release\15_Transparency\15_Transparency.exe --d3d12 --transparency-mode=5 --avboit-auto-capture --avboit-capture-hide-ui --avboit-capture-frame=60 --avboit-fixed-delta=0.0166666667 --avboit-random-seed=1337 --avboit-output-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic --avboit-commit-sha=fd47644c --avboit-test-scene=same_slice --avboit-test-case=same_a050_050 --avboit-submit-order=reverse --avboit-transmittance-direction=legacy --avboit-bootstrap-log-dir=D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap"	"1"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_Mode5_1920x1080_Debug0_Dirlegacy_Mul1.0_Frame60_fd47644c_Scenesame_slice_Casesame_a050_050_Orderreverse_Layerall.png"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\bootstrap\avboit_bootstrap_20260628T134608_173812.log"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_same_a050_050_reverse_mode5_legacy.stdout.txt"	"D:\HTC\avboit\The-Forge\LocalVisualResults\P2_6R_DirectionClosure_20260628T054228Z\analytic\DX12_same_a050_050_reverse_mode5_legacy.stderr.txt"
